what,kind,bundleId,bundleVersion,description,time
started,bundle,eclipseme.core.hooks,1.6.5,eclipseme.core.hooks,1233428607650
started,bundle,eclipseme.core.preverifier,1.6.7,eclipseme.core.preverifier,1233428607650
started,bundle,eclipseme.toolkit.uei,1.7.8,eclipseme.toolkit.uei,1233428607651
started,bundle,eclipseme.ui,1.7.8,eclipseme.ui,1233428607651
started,bundle,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui,1233428610163
started,bundle,org.eclipse.jdt.debug,3.4.0.v20080604,org.eclipse.jdt.debug,1233428610295
started,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1233428610416
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233428612119
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233428613098
started,bundle,org.eclipse.mylyn.ide.ant,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.ide.ant,1233428613134
started,bundle,org.eclipse.mylyn.java.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.java.ui,1233428613141
started,bundle,org.eclipse.mylyn.resources.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.resources.ui,1233428613147
closed,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233428613278
stopped,bundle,org.eclipse.mylyn.ide.ant,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.ide.ant,1233428613740
stopped,bundle,org.eclipse.ant.ui,3.3.0.v20080529,org.eclipse.ant.ui,1233428613741
stopped,bundle,org.eclipse.mylyn.java.tasks,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.java.tasks,1233428613742
stopped,bundle,org.eclipse.mylyn.java.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.java.ui,1233428613742
stopped,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1233428613742
stopped,bundle,eclipseme.toolkit.me4se,1.7.7,eclipseme.toolkit.me4se,1233428613743
stopped,bundle,eclipseme.toolkit.microemu,1.7.8,eclipseme.toolkit.microemu,1233428613744
stopped,bundle,eclipseme.toolkit.motorola,1.7.7,eclipseme.toolkit.motorola,1233428613745
stopped,bundle,eclipseme.toolkit.mpowerplayer,1.7.7,eclipseme.toolkit.mpowerplayer,1233428613752
stopped,bundle,eclipseme.toolkit.uei,1.7.8,eclipseme.toolkit.uei,1233428613752
stopped,bundle,eclipseme.ui,1.7.8,eclipseme.ui,1233428613752
stopped,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1233428613757
